"Population","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Tenure","MonthlyCharge","Bandwidth_GB_Year","Response","Fix","Replacement","Reliability","Options","Respectful","Courteous","Listening"
-0.673371115250152,-0.972289291160661,0.720889191871754,-0.398757800952205,-0.679943603480657,-0.666248466064252,-1.00580140526035,0.946610570625066,-1.04869377389291,-0.00394236166299573,-1.13843010098377,1.454234002745,1.44484963465638,1.47182284021957,-0.484979643997601,0.494818936080321,0.486365056031447,-0.495380855337349,0.490359396400476
0.0477691397657114,-0.506566586193156,-1.25989416023137,-0.641922349008825,0.570302573665199,-0.00528768623860518,-1.00580140526035,0.946610570625066,-1.26193805762254,1.63024437914921,-1.18581654130082,-0.472924760500428,0.478330379417647,-0.473746016647012,-0.484979643997601,0.494818936080321,-0.481140525889077,0.476907378887085,0.490359396400476
-0.417216664558987,0.890601528709361,-0.148723011490591,-1.07083141735641,0.252334435626085,-0.996728855977076,-1.00580140526035,0.946610570625066,-0.709904305418945,-0.295210055804357,-0.612107142999799,0.490654621122285,0.478330379417647,-1.4465304450803,0.489853811273959,0.494818936080321,-0.481140525889077,-0.495380855337349,-0.481804355384766
0.284523199276588,-0.506566586193156,-0.245346589641963,-0.740487888382696,1.65042332452711,0.986153483499865,1.01753676665747,-0.62583223772222,-0.659490986860166,-1.22645974405107,-0.561829053122068,0.490654621122285,0.478330379417647,0.499038411786277,-1.45981309926916,1.47060070709259,0.486365056031447,-0.495380855337349,-0.481804355384766
0.110543262656216,-0.972289291160661,1.44556602800704,0.00947744746295711,-0.623124888508078,1.31663387341269,1.01753676665747,0.946610570625066,-1.24248907260102,-0.528059299851802,-1.42811305763149,0.490654621122285,0.478330379417647,0.499038411786277,-0.484979643997601,0.494818936080321,0.486365056031447,0.476907378887085,1.46252314818572
0.550447132669256,0.424878823741855,1.44556602800704,-0.608041752477033,-0.53119793921404,0.986153483499865,2.02920585261638,0.946610570625066,-1.04092309275508,0.288355463187839,-1.07673505207545,-0.472924760500428,-0.488188875821083,-0.473746016647012,-1.45981309926916,0.494818936080321,-0.481140525889077,-0.495380855337349,-0.481804355384766
-0.500361198188794,-0.972289291160661,1.2523188717043,-1.00494718019166,0.39679729786942,-0.666248466064252,-1.00580140526035,0.946610570625066,-0.805103954010779,0.64023565053897,-0.679587276783934,2.41781338436771,1.44484963465638,2.44460726865286,0.489853811273959,-2.43252637695648,1.45387063795197,1.44919561311152,1.46252314818572
0.927576879791791,-0.0408438812256502,-1.11495879300431,-0.462671110309328,-0.742675283016948,1.31663387341269,-1.00580140526035,-0.62583223772222,-1.14441860851159,-1.34303110678202,-1.10407473812901,-1.43650414212314,-1.45470813105981,-1.4465304450803,1.46468726654552,-1.45674460594422,-0.481140525889077,0.476907378887085,1.46252314818572
0.526196643693895,-0.0408438812256502,-0.197034800566277,0.667646767476934,-1.43239743206318,2.63855543306398,1.01753676665747,4.09149618731964,-0.994797844893312,-1.28440268113354,-0.95157254565422,1.454234002745,0.478330379417647,0.499038411786277,-0.484979643997601,0.494818936080321,-0.481140525889077,0.476907378887085,0.490359396400476
0.723110614173822,-0.506566586193156,1.5905013952341,0.369663263167598,-0.434817174214402,1.97759465323834,0.0058676806985617,-0.62583223772222,-1.1762670000087,-0.236175860605213,-1.31953715775429,-1.43650414212314,-1.45470813105981,-1.4465304450803,-1.45981309926916,1.47060070709259,-1.4486461078096,-0.495380855337349,-0.481804355384766
-0.637549678677977,2.28776964361188,-1.45314131653411,-0.610860909740545,-0.221845502680737,-0.996728855977076,-1.00580140526035,2.51905337897235,-0.577048368523458,0.054334738578841,-0.303654072125014,0.490654621122285,0.478330379417647,0.499038411786277,3.41435417708864,-0.480962834931947,-0.481140525889077,-0.495380855337349,0.490359396400476
1.63624545476318,-0.0408438812256502,0.141147722963524,-0.761165609035861,-1.11592754209245,1.64711426332551,0.0058676806985617,0.946610570625066,-0.90776891525446,-0.527738479932177,-1.01210724917612,0.490654621122285,0.478330379417647,-0.473746016647012,0.489853811273959,0.494818936080321,0.486365056031447,-0.495380855337349,0.490359396400476
-0.637480391566618,-0.972289291160661,1.44556602800704,1.55547102117419,-0.580632246153202,-0.996728855977076,-1.00580140526035,-0.62583223772222,-0.813623448259924,-0.819355543403155,-1.00487745591394,-2.40008352374585,-1.45470813105981,-2.41931487351359,0.489853811273959,-0.480962834931947,-1.4486461078096,-0.495380855337349,-0.481804355384766
-0.676004025481763,1.35632423367687,-1.16327058207999,2.67049169065437,-1.38483064332494,0.655673093587042,0.0058676806985617,-0.62583223772222,-0.667357185375675,0.287513046013395,-0.66061888679581,1.454234002745,2.41136888989511,1.47182284021957,-1.45981309926916,0.494818936080321,1.45387063795197,0.476907378887085,0.490359396400476
-0.110274761242281,-0.506566586193156,-1.11495879300431,0.867019696818377,0.601099031687827,-0.666248466064252,2.02920585261638,-0.62583223772222,-0.925232807257973,-0.294790943013954,-0.828284710742621,-0.472924760500428,-0.488188875821083,0.499038411786277,-1.45981309926916,-0.480962834931947,0.486365056031447,0.476907378887085,-1.45396810717001
-0.530986101409107,0.424878823741855,-0.680152691323136,1.74661945813669,0.26768025402102,0.325192703674218,0.0058676806985617,-0.62583223772222,-0.781156685538985,0.117037300095639,-0.710351319871819,-0.472924760500428,-0.488188875821083,-0.473746016647012,-1.45981309926916,0.494818936080321,-0.481140525889077,1.44919561311152,-1.45396810717001
2.79382522422418,-0.972289291160661,0.479330246493325,-0.288923788576745,1.1831237736459,0.325192703674218,0.0058676806985617,-0.62583223772222,-0.70884521856533,0.520257570079816,-0.604936592086475,-0.472924760500428,0.478330379417647,0.499038411786277,-0.484979643997601,1.47060070709259,0.486365056031447,0.476907378887085,-0.481804355384766
-0.173741755246367,-0.0408438812256502,0.334394879266267,0.153755178600958,-0.0573522722734736,1.31663387341269,2.02920585261638,-0.62583223772222,-1.2185750670312,0.699950607117971,-1.14869760190019,-1.43650414212314,-1.45470813105981,0.499038411786277,-0.484979643997601,-0.480962834931947,0.486365056031447,-0.495380855337349,-0.481804355384766
-0.0203400906993725,0.424878823741855,0.382706668341953,-0.01931873688717,-0.143528132976216,-0.335768076151429,0.0058676806985617,-0.62583223772222,-0.658631415473952,-0.468854832804484,-0.713516918780496,-0.472924760500428,0.478330379417647,-0.473746016647012,0.489853811273959,-0.480962834931947,-1.4486461078096,-0.495380855337349,1.46252314818572
-0.455878872696847,0.424878823741855,-1.45314131653411,-0.720292084046652,0.309343711869999,-0.666248466064252,0.0058676806985617,-0.62583223772222,-0.821388579057315,-0.528144249482838,-0.658154088055264,1.454234002745,1.44484963465638,1.47182284021957,0.489853811273959,0.494818936080321,0.486365056031447,-0.495380855337349,-0.481804355384766
-0.671223214798049,0.890601528709361,-0.728464480398822,-0.00647933725949871,0.694566664932553,0.655673093587042,-1.00580140526035,4.09149618731964,-0.532172786347673,0.287674701807982,-0.485985754074606,-1.43650414212314,-0.488188875821083,-0.473746016647012,-1.45981309926916,0.494818936080321,-1.4486461078096,-0.495380855337349,-0.481804355384766
0.324501862530254,0.424878823741855,-1.11495879300431,0.209487967340224,-1.01377980822756,1.97759465323834,0.0058676806985617,-0.62583223772222,-1.21431456568234,-1.05090355377936,-1.28048447042243,1.454234002745,1.44484963465638,0.499038411786277,0.489853811273959,-0.480962834931947,0.486365056031447,-0.495380855337349,1.46252314818572
-0.649605636054299,0.424878823741855,-0.0520994333392197,-0.43847281188105,-0.211313343101382,1.31663387341269,0.0058676806985617,0.946610570625066,-1.05410971065514,-1.10985279934747,-1.22604885009068,-0.472924760500428,-0.488188875821083,-0.473746016647012,-1.45981309926916,-1.45674460594422,-0.481140525889077,1.44919561311152,1.46252314818572
-0.524057390273289,-0.0408438812256502,0.720889191871754,1.41463869028428,-0.972052054422172,-0.996728855977076,-1.00580140526035,-0.62583223772222,-0.982581744605359,-0.528059299851802,-1.11973963340018,0.490654621122285,0.478330379417647,-0.473746016647012,1.46468726654552,-0.480962834931947,0.486365056031447,0.476907378887085,-0.481804355384766
-0.0223494169287596,0.424878823741855,1.05907171540156,-0.400235464891457,1.25870538982012,0.986153483499865,0.0058676806985617,-0.62583223772222,-1.08746094339107,-0.235495099225356,-1.1538843680189,-0.472924760500428,-0.488188875821083,0.499038411786277,-1.45981309926916,0.494818936080321,0.486365056031447,-0.495380855337349,0.490359396400476
1.37267728315669,-0.506566586193156,1.15569529355293,-0.966247420488661,-0.0786890470007671,-0.00528768623860518,0.0058676806985617,-0.62583223772222,-1.14844977216667,-1.86688166919522,-1.19802956563037,0.490654621122285,0.478330379417647,0.499038411786277,0.489853811273959,-1.45674460594422,0.486365056031447,1.44919561311152,1.46252314818572
-0.461976138496366,-0.506566586193156,-0.293658378717649,-1.10087902384276,1.96932915141285,0.986153483499865,-1.00580140526035,0.946610570625066,-0.912168439682888,1.16491752240347,-0.862993394522996,1.454234002745,-0.488188875821083,1.47182284021957,-0.484979643997601,-0.480962834931947,1.45387063795197,0.476907378887085,0.490359396400476
-0.284393272085369,-0.972289291160661,0.817512770023126,0.144532101712066,1.59082250249245,-0.00528768623860518,-1.00580140526035,-0.62583223772222,-1.25302303127688,-0.760151076355838,-1.36059016275272,-1.43650414212314,-1.45470813105981,-0.473746016647012,0.489853811273959,0.494818936080321,-1.4486461078096,-1.46766908956178,-1.45396810717001
-0.557107342391138,0.424878823741855,-1.59807668376117,-1.03987565215914,1.15380040088346,0.325192703674218,1.01753676665747,-0.62583223772222,-1.25158731437327,0.640556470458594,-0.976035821600927,-0.472924760500428,0.478330379417647,-0.473746016647012,-0.484979643997601,-1.45674460594422,0.486365056031447,0.476907378887085,-1.45396810717001
2.96046072704058,0.890601528709361,0.76920098094744,-0.225679275521382,0.206941885557378,1.97759465323834,0.0058676806985617,-0.62583223772222,-1.1004898945693,1.97997937873699,-0.75377269657727,0.490654621122285,0.478330379417647,0.499038411786277,-0.484979643997601,-1.45674460594422,1.45387063795197,1.44919561311152,0.490359396400476
