"Tenure","Bandwidth_GB_Year","Outage_sec_perweek","MonthlyCharge","Income"
0.0816244161275449,0.106951108580321,0.369689966767537,0.439984646797677,0.293784425926252
0.00220315231880552,0.0921651135089528,0.607959369239592,0.773872335774234,0.222380406790964
0.207804059870817,0.271179706690466,0.547361640855661,0.38047449728927,0.0964334644083158
0.226580129281462,0.286867983424401,0.813806610055037,0.190206886799236,0.193437142997867
0.00944678362835322,0.0165613105580487,0.380518363217148,0.332900071409214,0.413660607394728
0.084518549118252,0.126201820028214,0.398037616368853,0.49970526672133,0.23232926974161
0.172347651506324,0.250123874708326,0.574893082659148,0.571599414199797,0.115780031861602
0.0459724060931857,0.117671015423858,0.357734689421037,0.166389692637117,0.275016611288762
0.101697558161783,0.165256287734212,0.226288829134422,0.178368317269928,0.606928643776392
0.034110707112393,0.0504402579892639,0.416405668762093,0.392536026436078,0.519427320027711
0.257285275630448,0.367426345078749,0.456993381684075,0.45189149063263,0.231501438707859
0.134110842395949,0.146367638957623,0.286601024414125,0.332965619500424,0.187365236657108
0.169174628584236,0.148623551974646,0.38861652555384,0.273384088848632,0.867633670501798
0.127606544368918,0.203725801526889,0.613828496284682,0.380560128017701,0.665473479261375
0.181266635375587,0.240524567682321,0.550286216068323,0.464702519406091,0.923763426091714
0.208198508973631,0.27341713431225,0.724749601284088,0.547086178954453,0.326036618871486
0.018353378974622,0.103747339381166,0.488342170775604,0.583800032618466,0.456027021237979
0.226900270317053,0.239536805581001,0.471918948523462,0.344996389526257,0.405204755936147
0.166282562776972,0.256811674441445,0.558226354089187,0.332882714986428,0.199367537090215
0.273998855887881,0.310533374587125,0.631641369885734,0.499566177449469,0.40897497961401
0.0199401713409493,0.0626258713957373,0.306068134137606,0.226075523590535,0.472392668061935
0.0796072903465314,0.0796114227168928,0.459000579478866,0.214031350866514,0.282122317189656
0.106247354792739,0.112783096797278,0.314020525552559,0.332900071409214,0.826278980724449
0.0671858692085796,0.102128912300454,0.739153793716666,0.392675115707939,0.293350517508939
0.0444710288627804,0.0883542824708978,0.484275851151609,0.0593595416237254,0.127144017296358
0.132472271906969,0.192895647924368,0.874583041293873,0.678799413606024,0.0876101392745014
0.00552348825877453,0.0376304852882481,0.802448005235738,0.285480406965675,0.453318712136492
0.0060582104513778,0.157623009624327,0.719161211865837,0.571664962291007,0.105523465677657
0.0623333322468395,0.226975791752684,0.538710819937941,0.845328190757211,0.344608044914051
0.142010671925795,0.234163619842069,0.282262100423579,0.714269409334812,0.448120766282057
0.036421989908614,0.0481147489341513,0.143754602130989,0.321200591151767,0.223308306456593
0.052495500506246,0.122580072585795,0.420684859169473,0.714269409334812,0.537432488817252
0.280271112686077,0.360571791122788,0.571617075831428,0.45189149063263,0.266503592630492
0.0348042915948582,0.132264007745068,0.213595428911378,0.892969848986609,0.113115248970444
0.0630759244616319,0.150561611346337,0.742730145292367,0.392538752650512,0.0826229519121804
0.0325741460586507,0.105959572809402,0.903243928327513,0.713736612830053,0.101694512854758
0.0867801010454107,0.16926218377015,0.463745128493627,0.285574149728331,0.373622949933716
0.124611634664201,0.136858772179739,0.937237645570131,0.499500629358259,0.260832064946937
0.211858733827217,0.196274136977923,0.369345076622936,0.321127049971116,0.520521723067298
0.115206100956942,0.164865403912647,0.590668275725381,0.439995770513816,0.394263120523139
0.0282058088320679,0.105289131146671,0.37500818628366,0.130854148817119,0.547082707817609
0.0411835978555595,0.138513417238911,0.662309950431471,0.833388318334817,0.121359613029082
0.247318016315861,0.26575426703335,0.387443972577695,0.535146306532059,0.247224188827113
0.109834407566602,0.179515187442578,0.70129039550121,0.773872335774234,0.154000105587505
0.132073746550746,0.222058763290575,0.536519818606273,0.785968653891277,0.563442731638317
0.118690182775262,0.151129757460229,0.483146918096499,0.547276109984511,0.385378358872355
0.0952130136325742,0.083459143157254,0.36266743753344,0.118868725300491,0.272668695043604
0.148862969541698,0.10601378888214,0.655126715935284,0.0595159873183736,0.792241171858868
0.0330082254264153,0.124349766391661,0.432373069761917,0.499572010501644,0.0449184242803779
0.0892774313233746,0.154028912456251,0.372040078305532,0.512305425425073,0.452674461745824
0.0631878417940984,0.0816546763984713,0.128396782864485,0.332965619500424,0.396139329273594
0.00778211959635219,0.0424596994272918,0.572131820715681,0.428038541668634,0.455972769669604
0.156050658262699,0.162943090153371,0.437510293930713,0.380729976410538,0.145947964936201
0.182909606347801,0.240612210176396,0.557809266987091,0.237809792818218,0.645721118407016
0.120608757380006,0.166891924943207,0.39590074869899,0.166389692637117,0.85684354378742
0.0807432208600833,0.11460496571759,0.59192888208095,0.297536645448519,0.159751396613432
0.207333162952955,0.244643888556779,0.51325101091814,0.666894330153865,0.148072731256161
0.0877948187884202,0.0744210848118993,0.398323561172675,0.214096898957724,0.300505685012478
0.0263490634041092,0.133003061734206,0.395814715266729,0.404344802676052,0.572406735983024
0.0189385153414875,0.0784249733586448,0.471356606901171,0.547136054881009,0.848478076899568
0.158457985552726,0.134282473203003,0.248251849942574,0.0595815354095837,0.724919453081713
0.121616983709533,0.132520438452308,0.726530383577355,0.226042038255126,0.359612091914444
0.0974136500575218,0.202061784976889,0.465240702162656,0.499494396651611,0.471556819042071
0.048887925336631,0.121642307665766,0.255488825804452,0.880991224353798,0.110544703448536
0.137889527334221,0.166706061634728,0.550636300966556,0.607239258321421,0.229258276930619
0.158335247099168,0.23605765478187,0.364928193801709,0.344861339619238,0.544472593013585
0.0169523479593303,0.137750871196993,0.580766151236363,0.571664962291007,0.194716896885262
0.322836325866583,0.360004591253463,0.25129584250009,0.631248652980065,0.441886313495551
0.0384641835142744,0.158861168713752,0.369110741811715,0.83328401803319,0.808548401926858
0.0983077789822573,0.095262775894047,0.138500219297754,0.261545519319323,0.491061351234754
0.115350183141526,0.203100450238341,0.259546938204397,0.833366922547187,0.0768066839598313
0.0194139393077088,0.0704279626635474,0.686338755955123,0.64224200563666,0.0120878950381057
0.0624570053048391,0.213122199705858,0.654958900802427,0.904844173317793,0.8411183986853
0.00129722749896872,0.0874681148806996,0.34595372167404,0.571821407985655,0.119196214594213
0.269574927260694,0.32419962534486,0.335395504027823,0.332850195482659,0.775205658740558
0.333081767187294,0.357679192586411,0.694103998173639,0.761893711141423,0.194619535625318
0.122219718459987,0.139079960148637,0.812787253642235,0.226075523590535,0.820740843173502
0.124338088158637,0.230711153225423,0.742105633060969,0.512083431639214,0.386108620386781
0.0962263835964297,0.112491645988378,0.861843755233096,0.428267334338309,0.466497990453182
0.259894343027125,0.250121463191122,0.403955832170779,0.535146306532059,0.775836997049694
0.187994238454612,0.247081976998668,0.388048290652613,0.190435679468911,0.46832525824944
0.0177058641557888,0.0680000803981473,0.409670880466554,0.547276109984511,0.741897694870644
0.0191251888459499,0.0581286886641534,0.245559394982823,0.285362713481443,0.104559537139364
0.0514136568232489,0.0625904316309706,0.793989653398123,0.166546138331765,0.201058499122551
0.0383317016305447,0.0887844067991045,0.324587061528565,0.607378347593282,0.286131310246184
0.03896350617634,0.176725941030553,0.429602267645721,0.512083431639214,0.158905863532419
0.0443808566049029,0.0340039418551403,0.601175154835613,0.261545519319323,0.202708850575874
0.016741913056692,0.036302258280162,0.389917175058138,0.535211854623269,0.605349933549639
0.181053623282471,0.283088109619108,0.831935769996391,0.678695113304398,0.430137464727369
0.264098055659012,0.332103555673824,0.303372088061064,0.380625676108911,0.16132313015097
0.244845421083305,0.296718489183381,0.488524414669672,0.499572010501644,0.841146513701541
0.0517239742585486,0.143272732704379,0.56701373708796,0.785829564619416,0.249101230615087
0.0816354926746957,0.0533878717445381,0.424490783378709,0.214096898957724,0.563525514741692
0.168679270483898,0.257190470834664,0.196333356984661,0.511490377707209,0.671305054278121
0.0844878570188436,0.130201990477774,0.78575140939391,0.487620072320427,0.415085622199367
0.18961701971172,0.235687149844182,0.542899317388112,0.678851558999046,0.601127266369682
0.142740860730064,0.177368328290979,0.742119700264252,0.487620072320427,0.448983064243125
0.0217191348509511,0.0932285543289063,0.652950694346831,0.666959878245075,0.238884962621086
0.228534150459647,0.247166623408578,0.515023790396302,0.428006022164866,0.50825514148153
0.306932153252605,0.305459000374646,0.810442606841616,0.594650223333818,0.0359994039616557
0.0397671739378046,0.095786329643686,0.288914509416932,0.594650223333818,0.544260897354262
0.137617215549914,0.273729470553576,0.379035350900421,0.785746660105419,0.314489885831167
0.170234073620249,0.182950187586762,0.794306991240577,0.440069311694467,0.122928639194686
0.19386786834589,0.258132714959777,0.66886451279493,0.439990479849852,0.315519624333401
0.119337304968961,0.166868336366913,0.629032352262186,0.547136054881009,0.323516992767881
0.0591161251519156,0.0784511774508765,0.862916710079019,0.273384088848632,0.578050148650339
0.078554510909503,0.104683037355802,0.582673054232728,0.535211854623269,0.0905469089153654
0.0306245432371855,0.0316377682859808,0.516217939510449,0.380491853712057,0.260667748296464
0.237746438797146,0.20718047247787,0.343297341050753,0.154515368305932,0.673881951711106
0.170729696090431,0.182181376369176,0.525202828169371,0.451908847055417,0.126817883107967
0.314735575818857,0.299614949802611,0.316397725310111,0.392392864494834,0.366019920634433
0.0748101845437483,0.171027548010936,0.486828557376829,0.27359552509552,0.270047125973704
0.163139193503349,0.220740545513885,0.538355983428275,0.928505392806607,0.529901517263297
0.0861960765952909,0.162095316704238,0.22923968594538,0.225820044469268,0.665113190534736
0.117531586371603,0.178163470152261,0.439142666941176,0.619270028347254,0.11106795513968
0.30110120930223,0.349597452950944,0.91824569289157,0.321044145457119,0.216837791663356
0.0535113732229331,0.157176425738109,0.149479272632031,0.773990029258466,0.26846831161726
0.127416740764942,0.117868186761863,0.323126465803286,0.166546138331765,0.376215779209237
0.100794256462636,0.170252984648728,0.431484649125194,0.512305425425073,0.564226307553911
0.0984877231262925,0.138754141171599,0.664297509150214,0.333104708772286,0.382723572431415
0.087758572302538,0.159110943724894,0.604711591594515,0.214013994443728,0.774008167308088
0.0510910244716043,0.126114348449296,0.24788591086374,0.666959878245075,0.985898861539689
0.127506033827594,0.196423730862051,0.6116567152853,0.440141658669493,0.353337340937994
0.0446595604069562,0.119331818797457,0.446241950965547,0.190435679468911,0.373743740373861
0.0502601763774808,0.155464277223778,0.393727913315751,0.666959878245075,0.0954553742322127
0.0243664120845354,0.0601999833975215,0.586452687045871,0.380491853712057,0.131692922794395
0.106686568287659,0.183832768186121,0.00673996447818246,0.499428848560401,0.80370168551605
0.123141732811614,0.202999516627718,0.19755584760391,0.821475241793216,0.905994111049524
0.119475728174079,0.104438607819726,0.19550383276377,0.154515368305932,0.793667956868233
0.104899045532835,0.129872347541815,0.317131321156102,0.475781502791118,0.315667592622578
0.0880454151886889,0.178329879403491,0.177590599429871,0.559010379212193,0.325428709742551
0.192113313299327,0.252789515764032,0.27807441106754,0.833453866426027,0.773580610801852
0.150933235421898,0.235526595972045,0.333333592836209,0.451980228198802,0.336376697066635
0.0441199844854311,0.0778510121742231,0.588656702797911,0.428267334338309,0.659160408559086
0.0265802287053687,0.051079014294961,0.582368321608529,0.535068692682025,0.294415555976008
0.0324338404191166,0.0802288801525381,0.582882329416669,0.487587552816658,0.51965005343415
0.0585640747062102,0.165344513510174,0.519358629794076,0.28540157512106,0.20255453037562
0.0315117148546877,0.094797629693631,0.737090141334825,0.273490658616725,0.370765214727395
0.0244066731891735,0.103749834185596,0.845546349183885,0.6541662058944,0.374800656725128
0.0307024331425475,0.0812844531923605,0.625081477008316,0.619270028347254,0.503642612743037
0.209292720827228,0.23899040738568,0.510710738609821,0.118875524184308,0.238002046981442
